Run,Plate,mapped.pos,Gene,Count,Size.mean,Brightness.mean,Avg. Red.mean,Redness.mean,Norm.Brightness.mean,Norm.Avg. Red.mean,Norm.Redness.mean,Size.std,Brightness.std,Avg. Red.std,Redness.std,Norm.Brightness.std,Norm.Avg. Red.std,Norm.Redness.std
2,12,J9,YDL032W,4,93.75,13.347275070464349,,-33.25,0.15280954838808467,,-0.38068584199222155,27.64507189355817,0.6654035334774404,,1.6542873591570066,0.04806892274202762,,0.11980999710053136
2,12,K12,RPL43A,1,14.0,11.452380952381,,-28.5,0.8180272108843571,,-2.0357142857142856,,,,,,,
2,12,K4,YME1,1,16.0,9.95833333333333,,-24.8,0.6223958333333331,,-1.55,,,,,,,
2,12,P1,YDL073W,1,46.0,15.1304347826087,,-34.5,0.32892249527410217,,-0.75,,,,,,,
2,12,P15,RPP1A,2,71.5,11.5782004830918,,-28.799999999999997,0.2795951699572926,,-0.6951268115942029,68.58935777509511,1.637532914160842,,4.101219330881977,0.2453107724507472,,0.6094696817987963
2,12,P19,RPS16B,4,72.25,13.283850489285275,,-33.074999999999996,0.5954052877069175,,-1.4827025269416572,77.88185496849272,2.5883267077194145,,6.41683982450344,0.7372917327525036,,1.8353442885755196
2,13,B16,BUR2,1,90.0,11.0074074074074,,-27.4,0.12230452674897112,,-0.3044444444444444,,,,,,,
2,13,B19,CHC1,1,77.0,11.3463203463203,,-28.3,0.14735480969247144,,-0.36753246753246754,,,,,,,
2,13,B20,MDJ1,3,77.66666666666667,12.479740065536767,,-31.066666666666666,0.1611186978325531,,-0.40108118469690207,5.686240703077328,0.33292747196015,,0.8504900548115369,0.009509777228645747,,0.023738393885418447
2,13,B23,BDF1,2,60.5,11.5108134920635,,-28.65,0.38609628921012856,,-0.9615476190476191,62.932503525602726,1.5178944971542288,,3.7476659402887034,0.37653076999643503,,0.9382633551315784
2,13,B4,IES6,2,41.5,10.447032436162871,,-26.0,0.4259182458952915,,-1.060041407867495,38.890872965260115,1.1372756063183254,,2.8284271247461903,0.3717363081537801,,0.9252411712420248
2,13,B6,AIM10,4,98.25,13.608332912860625,,-33.9,0.14021905935782508,,-0.3493224608104431,15.173990905493518,0.8414931728263261,,2.0736441353327715,0.015502911696636921,,0.0387092626591586
2,13,D12,BUD25,2,62.0,10.883615819208998,,-27.1,0.17607171531905735,,-0.4384354628422425,4.242640687119285,0.21253152971255668,,0.5656854249492372,0.015476460531872151,,0.03912596061741468
2,13,D18,YNL296W,1,26.0,11.4102564102564,,-28.4,0.4388560157790923,,-1.0923076923076922,,,,,,,
2,13,D21,SMI1,2,67.5,11.645851624231799,,-29.0,0.17256145067412024,,-0.42970807726075505,0.7071067811865476,0.2686571198933014,,0.7071067811865476,0.005787799879057204,,0.014977130022937178
2,13,D5,DOC1,3,65.0,11.392712170395464,,-28.399999999999995,0.22611657430213752,,-0.563428791418397,32.92415526630866,0.5572799248505095,,1.4106735979665883,0.1506698891310403,,0.3748820456458945
2,13,F2,ROX3,3,65.33333333333333,11.6394957983193,,-28.96666666666667,0.22159675074511562,,-0.5516466586634654,34.07834111768548,0.9577303628886343,,2.3860706890897703,0.13234798484939472,,0.3299764915785335
2,13,J23,COX16,4,54.5,12.146423943140476,,-30.25,0.24563396993889886,,-0.6117092311062355,22.72296928953902,0.836838729412717,,2.0824664863249693,0.07644036763582668,,0.1901701582202442
2,13,N3,DHH1,1,27.0,11.061728395061701,,-27.5,0.4096936442615445,,-1.0185185185185186,,,,,,,
2,13,P1,ISA2,1,10.0,21.8,,-47.7,2.18,,-4.7700000000000005,,,,,,,
2,13,P15,GLO3,4,56.75,11.302449183248049,,-28.125,0.25661079597811354,,-0.6384432852647324,36.53651141894457,0.8143702907938415,,2.036950334855188,0.13449392523369555,,0.334500695918167
3,1,B22,RPS16A,4,71.5,97.17588080013672,107.5,8.475000000000001,1.5729642927140424,1.7315758519936681,0.13329417478461625,30.2709982216202,5.948357799538714,8.225975119502044,2.1838421798899907,0.7025555887241312,0.7509041026617835,0.055195288268210976
3,1,G13,DEP1,2,61.0,98.5460317460317,106.0,5.5,1.8924846873615344,2.038095238095238,0.11018062397372742,36.76955262170047,13.527064963270158,14.142135623730951,0.0,0.9189959071218383,0.9966838439581814,0.06641462706711086
3,1,G18,RPS0B,4,62.75,91.72936777343381,101.75,7.075,1.7974540205530425,1.9977987138081477,0.13897531304889796,42.224597886382135,11.063109434649727,11.87083260208258,1.0688779163215976,0.6834563273165,0.7709249221982825,0.057248172351950934
3,1,H21,RPS17A,1,37.0,82.8648648648649,91.0,5.1,2.239590942293646,2.4594594594594597,0.13783783783783782,,,,,,,
